fund_id,fund_name,asset_family,method,rebalance_schedule,rebalance_number,rebalance_date,estimation_start,estimation_end,first_held_return_date,estimation_observations,annualization_days,eligible_asset_count,turnover,transaction_cost,transaction_cost_bps,covariance_estimator,covariance_shrinkage,sample_covariance_condition_number,covariance_trace,covariance_condition_number,covariance_minimum_eigenvalue,covariance_ridge_added,expected_return_min,expected_return_max,solver_success,solver_status,solver_message,solver_iterations,valid_start_count,objective_value,expected_portfolio_return,expected_portfolio_volatility,expected_sharpe,weight_sum_residual,maximum_bound_residual,minimum_weight,maximum_weight,crypto_sleeve_weight,weight_hhi,risk_contribution_dispersion,effective_number_of_bets,effective_bet_ratio,cluster_count,minimum_linkage_distance,maximum_linkage_distance,constraint_projection_applied,projection_l1_distance,raw_maximum_weight,raw_weight_hhi,raw_crypto_sleeve_weight,ordered_asset_signature
combined_maximum_sharpe,Combined Maximum Sharpe,combined,maximum_sharpe,monthly,35,2023-11-01,2022-10-31,2023-10-31,2023-11-01,252,252,60,0.34409047004750104,0.00034409047004750105,10.0,sample_ridge,,940.1629121255501,8.394732475838616,940.1625344027392,0.003478750874149747,1.3991220653152154e-09,-0.4631479082031792,1.221485025665576,True,0,Optimization terminated successfully,13,3,-2.5660066944756896,0.475721350554586,0.18539365138008332,2.5660066944756896,1.1166623181679824e-12,0.0,0.0,0.1,0.11832648971077511,0.09174866301514616,0.0457951855430955,3.991915120101906,0.0665319186683651,,,,,,,,,
combined_maximum_sharpe,Combined Maximum Sharpe,combined,maximum_sharpe,monthly,36,2023-12-01,2022-11-30,2023-11-30,2023-12-01,252,252,60,0.46100960970554866,0.00046100960970554865,10.0,sample_ridge,,718.9238616587598,7.481652148752392,718.9236053277319,0.0034923959148081317,1.2469420123226453e-09,-0.2766021355118453,1.2222043695132911,True,0,Optimization terminated successfully,15,3,-2.900958711250885,0.5243378893068976,0.18074641575329578,2.900958711250885,2.4291679778798425e-13,0.0,0.0,0.1185197509429478,0.16834039099943887,0.09160707857177523,0.04104922753992258,4.583316234067077,0.07638860390111794,,,,,,,,,
combined_minimum_variance,Combined Minimum Variance,combined,minimum_variance,monthly,1,2021-01-04,2020-01-03,2020-12-31,2021-01-04,252,252,60,1.0,0.001,10.0,sample_ridge,,1033.4140189789068,21.157579991903326,1033.413620149154,0.009128114582134406,3.526263296721254e-09,-0.3492732395247833,1.982593873089236,True,0,Optimization terminated successfully,18,1,0.0609390255510732,0.24257212550243182,0.2468583106785615,0.9826370634865488,6.661338147750939e-16,0.0,0.0,0.1,1.974015989536307e-16,0.09309194684052804,0.035534037903161585,4.2797806549499064,0.07132967758249845,,,,,,,,,
combined_minimum_variance,Combined Minimum Variance,combined,minimum_variance,monthly,2,2021-02-01,2020-01-31,2021-01-29,2021-02-01,252,252,60,0.02547180863121778,2.5471808631217783e-05,10.0,sample_ridge,,1091.1159806064534,22.44822153978953,1091.1155307785195,0.00906686119653018,3.741370219217885e-09,-0.23740683868214907,2.7597000301127537,True,0,Optimization terminated successfully,19,1,0.06157307848907078,0.2324661397620627,0.24813923206351465,0.9368375078333433,4.440892098500626e-16,0.0,0.0,0.1,9.411819005733606e-17,0.09212675008879484,0.03525630113134139,4.710980854084793,0.07851634756807989,,,,,,,,,
combined_minimum_variance,Combined Minimum Variance,combined,minimum_variance,monthly,3,2021-03-01,2020-02-28,2021-02-26,2021-03-01,252,252,60,0.03849657553350199,3.849657553350199e-05,10.0,sample_ridge,,1144.0404576090773,23.014831526063983,1144.0399490852305,0.008621976286872026,3.835805215985945e-09,-0.09602128620994455,2.9761046427603395,True,0,Optimization terminated successfully,17,1,0.05996512452411662,0.2497123595481381,0.24487777466343616,1.0197428488205869,4.440892098500626e-16,0.0,0.0,0.1,3.4176198037147817e-17,0.09239536756398316,0.03532398314378002,4.897504634383577,0.08162507723972628,,,,,,,,,
combined_minimum_variance,Combined Minimum Variance,combined,minimum_variance,monthly,4,2021-04-01,2020-04-01,2021-03-31,2021-04-01,252,252,60,0.26369299458212647,0.0002636929945821265,10.0,sample_ridge,,662.0121449886715,15.539452910196802,662.0119356502846,0.008177961042976675,2.5899087924670455e-09,-0.060127039234835644,2.867691654241286,True,0,Optimization terminated successfully,22,1,0.021914422802410443,0.29879377559615306,0.14803520798246086,2.0183967021652984,2.220446049250313e-16,0.0,0.0,0.1,0.016309003824992546,0.09134646271337216,0.035206609404378544,10.180351001885553,0.16967251669809255,,,,,,,,,
combined_minimum_variance,Combined Minimum Variance,combined,minimum_variance,monthly,5,2021-05-03,2020-05-01,2021-04-30,2021-05-03,252,252,60,0.14273600985508186,0.00014273600985508186,10.0,sample_ridge,,797.3613484584146,15.299208835217478,797.3610584587759,0.00700213425586742,2.5498681137042323e-09,-0.2081438801394524,2.7040908911882555,True,0,Optimization terminated successfully,30,1,0.0145128336691859,0.24346102199645295,0.1204692229126838,2.020939590296135,1.1102230246251565e-16,0.0,0.0,0.1,0.017329978939900858,0.08104007742400145,0.03255201260103226,12.20334435447721,0.20338907257462016,,,,,,,,,
combined_minimum_variance,Combined Minimum Variance,combined,minimum_variance,monthly,6,2021-06-01,2020-06-01,2021-05-28,2021-06-01,252,252,60,0.10330617501423346,0.00010330617501423347,10.0,sample_ridge,,1412.0342280329962,19.13689618527403,1412.0335165734627,0.0063256854156733084,3.1894826656508454e-09,-0.09446757920356907,2.5441974199957964,True,0,Optimization terminated successfully,30,1,0.013222940157518407,0.17754531379559996,0.1149910438143702,1.543992539820849,2.220446049250313e-16,0.0,0.0,0.1,0.005470513985822822,0.0822640035863027,0.03288284020428841,11.82592027934057,0.19709867132234285,,,,,,,,,
combined_minimum_variance,Combined Minimum Variance,combined,minimum_variance,monthly,7,2021-07-01,2020-07-01,2021-06-30,2021-07-01,252,252,60,0.14771702498027386,0.00014771702498027388,10.0,sample_ridge,,1689.7173417506071,19.25250895118555,1689.7163954840023,0.005726371633277819,3.2087514597767435e-09,-0.04517062980827402,2.4942228399591873,True,0,Optimization terminated successfully,29,1,0.010561426476984902,0.24794051380513993,0.10276880108761073,2.4126049071426827,1.1102230246251565e-16,0.0,0.0,0.1,0.007376456175679809,0.07485499227705089,0.03070486823958392,11.423806370969956,0.19039677284949927,,,,,,,,,
combined_minimum_variance,Combined Minimum Variance,combined,minimum_variance,monthly,8,2021-08-02,2020-07-31,2021-07-30,2021-08-02,252,252,60,0.06939377519846243,6.939377519846243e-05,10.0,sample_ridge,,1995.455148305402,19.050136395589725,1995.4538598721672,0.004914837793726759,3.1750227008480616e-09,-0.03111480254552568,2.133926362043439,True,0,Optimization terminated successfully,34,1,0.010377736577700244,0.23628233063993634,0.1018711763832157,2.319422814468119,2.220446049250313e-16,0.0,0.0,0.09999999999999999,0.0071745877086889474,0.07672875075336005,0.031267015471327424,13.813367242335667,0.23022278737226112,,,,,,,,,
combined_minimum_variance,Combined Minimum Variance,combined,minimum_variance,monthly,9,2021-09-01,2020-09-01,2021-08-31,2021-09-01,252,252,60,0.05393455334461687,5.3934553344616874e-05,10.0,sample_ridge,,2130.423351434478,19.19628066223325,2130.421906888042,0.004716244829139146,3.1993800783784072e-09,-0.07863987065770972,2.5355819840145335,True,0,Optimization terminated successfully,31,1,0.01019867800952964,0.2164055877984371,0.10098850434346297,2.1428734805541767,3.3306690738754696e-16,0.0,0.0,0.1,0.007776928338787827,0.07691714958811538,0.031292108239858736,14.844127788075703,0.24740212980126172,,,,,,,,,
combined_minimum_variance,Combined Minimum Variance,combined,minimum_variance,monthly,10,2021-10-01,2020-10-01,2021-09-30,2021-10-01,252,252,60,0.17153041729927274,0.00017153041729927275,10.0,sample_ridge,,2463.798347830006,19.277343381734276,2463.7964940943734,0.004268516662541306,3.2128905314934743e-09,-0.12416434745014902,2.3815964347981127,True,0,Optimization terminated successfully,36,1,0.008976445376245352,0.15298219600821183,0.09474410470443716,1.614688285729795,1.1102230246251565e-16,0.0,0.0,0.1,2.884570197308227e-17,0.07458741292519541,0.03069597485285161,13.916284255673453,0.2319380709278909,,,,,,,,,
combined_minimum_variance,Combined Minimum Variance,combined,minimum_variance,monthly,11,2021-11-01,2020-10-30,2021-10-29,2021-11-01,252,252,60,0.14730290784295508,0.0001473029078429551,10.0,sample_ridge,,2619.1187078079533,19.338376758386744,2619.1166455316716,0.0040917703255054574,3.2230627608338288e-09,-0.03804484144889364,2.5476784819297986,True,0,Optimization terminated successfully,33,1,0.008421415774295596,0.24438512131726717,0.09176827215489892,2.6630676984389643,2.220446049250313e-16,0.0,0.0,0.1,2.6592430772793625e-17,0.06813696490716246,0.029183364444193886,14.028607798590896,0.23381012997651493,,,,,,,,,
combined_minimum_variance,Combined Minimum Variance,combined,minimum_variance,monthly,12,2021-12-01,2020-12-01,2021-11-30,2021-12-01,252,252,60,0.1843652152292524,0.0001843652152292524,10.0,sample_ridge,,2669.719085657815,18.426989818738598,2669.717009456781,0.003947631431548849,3.0711649390781164e-09,-0.17349452421536093,1.9218005257051143,True,0,Optimization terminated successfully,40,1,0.008168148780959844,0.1410769947089162,0.09037781133087835,1.5609693643988036,1.1102230246251565e-16,0.0,0.0,0.1,3.5208601971174404e-17,0.06254804803110103,0.027440669371620915,13.769209032224945,0.22948681720374908,,,,,,,,,
combined_minimum_variance,Combined Minimum Variance,combined,minimum_variance,monthly,13,2022-01-03,2021-01-04,2021-12-31,2022-01-03,252,252,60,0.12608194281031518,0.00012608194281031517,10.0,sample_ridge,,2666.6247079653226,17.698271806197972,2666.622618322197,0.003762759745499404,2.949711938202543e-09,-0.12605950714046,1.882587306240429,True,0,Optimization terminated successfully,43,1,0.008860268559544077,0.1801009823816936,0.09412899956731761,1.913342149704799,2.220446049250313e-16,0.0,0.0,0.1,3.6244179980069994e-17,0.06299636230587344,0.027642228572996114,12.949687100792081,0.21582811834653468,,,,,,,,,
combined_minimum_variance,Combined Minimum Variance,combined,minimum_variance,monthly,14,2022-02-01,2021-02-02,2022-01-31,2022-02-01,252,252,60,0.2789607376801527,0.0002789607376801527,10.0,sample_ridge,,2851.3428451164423,16.249425250724453,2851.3405090359306,0.0033044261135941736,2.7082375147050344e-09,-0.26246068625737806,1.7523508442205948,True,0,Optimization terminated successfully,44,1,0.008831734400152837,0.18835265768485085,0.09397730790011403,2.00423551060907,2.220446049250313e-16,0.0,0.0,0.1,2.8796350155056544e-17,0.060794642433789854,0.027079675550538043,11.53166815941221,0.19219446932353682,,,,,,,,,
combined_minimum_variance,Combined Minimum Variance,combined,minimum_variance,monthly,15,2022-03-01,2021-03-02,2022-02-28,2022-03-01,252,252,60,0.244802520813082,0.00024480252081308197,10.0,sample_ridge,,2501.83520665403,15.6446971387369,2501.8334143156535,0.0036381531451726568,2.6074494970483213e-09,-0.46865655744791945,1.8126264661629579,True,0,Optimization terminated successfully,42,1,0.008857966420516191,0.14274843910002274,0.09411677013431875,1.5167162971731745,2.220446049250313e-16,0.0,0.0,0.1,3.006957366039896e-17,0.06819437611930645,0.02901497092396458,10.590551109065512,0.17650918515109187,,,,,,,,,
combined_minimum_variance,Combined Minimum Variance,combined,minimum_variance,monthly,16,2022-04-01,2021-04-05,2022-03-31,2022-04-01,252,252,60,0.1430785158897734,0.0001430785158897734,10.0,sample_ridge,,2657.789451460922,15.508194418583997,2657.7874311998767,0.003399066256181919,2.5846990439170094e-09,-0.30439771676211014,1.885652709704718,True,0,Optimization terminated successfully,43,1,0.008686708229768537,0.1554936590990379,0.09320251192842678,1.668341935016156,0.0,0.0,0.0,0.1,1.5568677548880562e-17,0.06785533130214833,0.028952201424448938,10.309461332989944,0.17182435554983239,,,,,,,,,
combined_minimum_variance,Combined Minimum Variance,combined,minimum_variance,monthly,17,2022-05-02,2021-05-03,2022-04-29,2022-05-02,252,252,60,0.22169463973166798,0.00022169463973166798,10.0,sample_ridge,,2268.0720529882974,14.616939598090791,2268.0705823024423,0.003755351568541809,2.4361565753202328e-09,-0.8113680578388313,0.9388799704010586,True,0,Optimization terminated successfully,45,1,0.010397625575815049,0.08063152972594007,0.10196874803494965,0.7907474719440873,4.440892098500626e-16,0.0,0.0,0.1,3.122282703136779e-17,0.07582767211654831,0.03127090697918457,8.586221272770088,0.14310368787950145,,,,,,,,,
combined_minimum_variance,Combined Minimum Variance,combined,minimum_variance,monthly,18,2022-06-01,2021-06-02,2022-05-31,2022-06-01,252,252,60,0.21668739573005,0.00021668739573005001,10.0,sample_ridge,,1749.1178335346817,11.427291522924937,1749.1168499859352,0.0033850638542445763,1.9045485681086706e-09,-1.3313647804876834,1.0545687899640876,True,0,Optimization terminated successfully,33,1,0.011731616930252882,0.0845316457991886,0.10831258897401022,0.780441559009102,2.220446049250313e-16,0.0,0.0,0.1,0.008418174877569124,0.07618309995319283,0.031313575235327844,7.705822993808884,0.12843038323014805,,,,,,,,,
combined_minimum_variance,Combined Minimum Variance,combined,minimum_variance,monthly,19,2022-07-01,2021-07-01,2022-06-30,2022-07-01,252,252,60,0.13759823163097967,0.00013759823163097968,10.0,sample_ridge,,1728.2907180182563,11.39417321293967,1728.2897413627395,0.00335857919415917,1.8990288498329904e-09,-1.3731545680323536,0.8011361548468544,True,0,Optimization terminated successfully,36,1,0.013940043821984785,0.024894626810359498,0.1180679627248001,0.2108499734884508,0.0,0.0,0.0,0.1,2.3314541790039445e-17,0.07364055326800345,0.030557472533471727,7.167366724718585,0.11945611207864308,,,,,,,,,
combined_minimum_variance,Combined Minimum Variance,combined,minimum_variance,monthly,20,2022-08-01,2021-07-30,2022-07-29,2022-08-01,252,252,60,0.08322113102173424,8.322113102173424e-05,10.0,sample_ridge,,1745.9284225597828,11.969160269844172,1745.9274188145564,0.003467899877531967,1.9948600250254287e-09,-1.124999905167706,1.0610827829850287,True,0,Optimization terminated successfully,31,1,0.014397417018620897,0.018183155393325937,0.11998923709491988,0.15153988668951857,2.220446049250313e-16,0.0,0.0,0.1,3.135450436725378e-17,0.07466243729992339,0.030847350377949476,7.2043654481739,0.120072757469565,,,,,,,,,
combined_minimum_variance,Combined Minimum Variance,combined,minimum_variance,monthly,21,2022-09-01,2021-09-01,2022-08-31,2022-09-01,252,252,60,0.10968578604569953,0.00010968578604569954,10.0,sample_ridge,,1737.9831184875734,11.88356948842717,1737.9821098442574,0.0034107794427566457,1.9805948949319128e-09,-1.791651518649385,1.1828191271343909,True,0,Optimization terminated successfully,41,1,0.015105433795798259,0.03947959902358355,0.12290416508726731,0.3212226289935033,2.220446049250313e-16,0.0,0.0,0.1,2.0758773302972958e-17,0.07733111770552226,0.031558404403283336,7.790173164616123,0.1298362194102687,,,,,,,,,
combined_minimum_variance,Combined Minimum Variance,combined,minimum_variance,monthly,22,2022-10-03,2021-10-01,2022-09-30,2022-10-03,252,252,60,0.140909820665495,0.00014090982066549502,10.0,sample_ridge,,1698.881325240989,11.7416379889912,1698.8803108499346,0.0032755131851599957,1.9569396452624707e-09,-1.6131078797075316,0.8913308032260187,True,0,Optimization terminated successfully,35,1,0.017403422762530957,0.04518591824457674,0.13192203289265578,0.3425198752155697,0.0,0.0,0.0,0.1,2.0303194107342452e-17,0.08352444958558006,0.03325349801283852,7.7569439796299005,0.12928239966049834,,,,,,,,,
combined_minimum_variance,Combined Minimum Variance,combined,minimum_variance,monthly,23,2022-11-01,2021-11-01,2022-10-31,2022-11-01,252,252,60,0.11790038356093173,0.00011790038356093173,10.0,sample_ridge,,1529.693039460691,11.868531637254668,1529.6921907522328,0.003562931697367819,1.9780885864282257e-09,-1.7028483801535979,0.9320822595695339,True,0,Optimization terminated successfully,33,1,0.02014912140432815,0.11744334318314698,0.1419476009107873,0.8273711033479105,0.0,0.0,0.0,0.1,0.00775539958806682,0.08570599547286548,0.03366196872115988,6.930687168586134,0.1155114528097689,,,,,,,,,
combined_minimum_variance,Combined Minimum Variance,combined,minimum_variance,monthly,24,2022-12-01,2021-12-01,2022-11-30,2022-12-01,252,252,60,0.09656329263448035,9.656329263448036e-05,10.0,sample_ridge,,1741.480456821167,12.511759456409925,1741.479417358475,0.003491623258897,2.0852932218820557e-09,-1.4992075946870713,1.012398262304997,True,0,Optimization terminated successfully,37,1,0.02082218151381728,0.25018188505912947,0.14429893109034894,1.7337750402494994,2.220446049250313e-16,0.0,0.0,0.1,2.7841202781357656e-17,0.0841844806414482,0.03309497758925888,6.5640257163966265,0.10940042860661044,,,,,,,,,
combined_minimum_variance,Combined Minimum Variance,combined,minimum_variance,monthly,25,2023-01-03,2021-12-31,2022-12-30,2023-01-03,252,252,60,0.06113446134159164,6.113446134159164e-05,10.0,sample_ridge,,1687.722226352582,12.204746130223773,1687.7212445509294,0.00349459862260238,2.034124334696052e-09,-1.6878110548244987,0.9359017507349877,True,0,Optimization terminated successfully,37,1,0.02098242285120777,0.13206110709962104,0.14485310784103933,0.9116898426821733,2.220446049250313e-16,0.0,0.0,0.1,0.0023329059184863847,0.0841476070903133,0.03307879587438601,6.340588087901128,0.10567646813168546,,,,,,,,,
combined_minimum_variance,Combined Minimum Variance,combined,minimum_variance,monthly,26,2023-02-01,2022-01-31,2023-01-31,2023-02-01,252,252,60,0.05271094583228731,5.271094583228731e-05,10.0,sample_ridge,,1534.2633133226127,12.050344039961132,1534.2625053683762,0.0038113442206849446,2.0083906532429493e-09,-0.9061169181647154,0.6931753816190576,True,0,Optimization terminated successfully,26,1,0.02143410623062133,0.12496143929268315,0.14640391466972913,0.8535389205581162,0.0,0.0,0.0,0.1,0.0036010971036516725,0.08414660989050497,0.03313911063783054,6.836397248632645,0.11393995414387742,,,,,,,,,
combined_minimum_variance,Combined Minimum Variance,combined,minimum_variance,monthly,27,2023-03-01,2022-02-28,2023-02-28,2023-03-01,252,252,60,0.087488979176322,8.7488979176322e-05,10.0,sample_ridge,,1718.4039056567437,11.707887040687611,1718.4028867774784,0.003289099358970045,1.9513144872681243e-09,-1.0331553358389942,0.560747599864184,True,0,Optimization terminated successfully,25,1,0.02127545513480628,0.07965919914830466,0.14586108163182623,0.5461305939673176,2.220446049250313e-16,0.0,0.0,0.1,4.7579603799906704e-17,0.09099564467210203,0.035056505899178754,6.826800783214757,0.11378001305357928,,,,,,,,,
combined_minimum_variance,Combined Minimum Variance,combined,minimum_variance,monthly,28,2023-04-03,2022-03-31,2023-03-31,2023-04-03,252,252,60,0.059289397367915504,5.92893973679155e-05,10.0,sample_ridge,,1617.68167209737,11.569485901906852,1617.680774762569,0.0034740239466297144,1.928247631035332e-09,-1.1728849366405165,0.4041887312530835,True,0,Optimization terminated successfully,25,1,0.021871362404015444,0.05067629786518914,0.147889696747324,0.3426628019379322,2.220446049250313e-16,0.0,0.0,0.1,3.728134618412658e-17,0.08662393344884749,0.03377788594109012,7.027239297844783,0.11712065496407972,,,,,,,,,
combined_minimum_variance,Combined Minimum Variance,combined,minimum_variance,monthly,29,2023-05-01,2022-04-28,2023-04-28,2023-05-01,252,252,60,0.06188459703034665,6.188459703034665e-05,10.0,sample_ridge,,1653.5205264697008,11.166942179208714,1653.5195744327805,0.0032305471431908575,1.8611570112565487e-09,-0.8606587353755566,0.5858993506629674,True,0,Optimization terminated successfully,29,1,0.021767246421300384,0.056511026846167975,0.14753727129542685,0.38302881942970857,2.220446049250313e-16,0.0,0.0,0.1,3.0114460746122685e-17,0.08457847590021889,0.03311530160504328,7.428100326504666,0.1238016721084111,,,,,,,,,
combined_minimum_variance,Combined Minimum Variance,combined,minimum_variance,monthly,30,2023-06-01,2022-05-31,2023-05-31,2023-06-01,252,252,60,0.12380189512272455,0.00012380189512272455,10.0,sample_ridge,,1381.8653047969065,9.835175172956511,1381.864585035373,0.003144803621440402,1.63919584576746e-09,-0.45545680673063427,0.9143758820515224,True,0,Optimization terminated successfully,31,1,0.0192739970467695,-0.011227369792601081,0.13883082167432959,-0.0808708733204672,2.220446049250313e-16,0.0,0.0,0.1,3.3007562593801707e-17,0.08590651984609224,0.03336746263252976,6.726840467005527,0.11211400778342545,,,,,,,,,
